x,y,s,id,cnt
42496,27904,256,0,1468
42368,27648,128,0,1468
42240,27648,128,0,1468
42112,27712,64,0,1468
42176,27712,64,0,1468
42112,27648,64,0,1468
42304,27968,64,0,1468
42240,27904,64,0,1468
42240,28128,32,0,1468
42112,28416,128,2,1468
41984,28416,128,2,1468
41472,27648,256,2,1468
41856,27904,128,2,1468
41856,28032,128,2,1468
41728,28032,128,2,1468
41472,27904,256,2,1468
40960,27648,512,2,1468
41472,28160,512,2,1468
40960,28160,512,2,1468
44032,26624,1024,0,1468
43008,26624,1024,0,1468
44032,27648,1024,0,1468
43008,27648,512,0,1468
45056,24576,2048,0,1468
45056,26624,2048,0,1468
41984,28928,256,2,1468
40960,28672,1024,2,1468
42752,30080,128,2,1468
40960,29696,1024,2,1468
43520,28672,512,0,1468
44032,30208,512,0,1468
47104,28672,2048,0,1468
48128,30720,1024,0,1468
48640,31872,64,0,1468
48128,31744,256,0,1468
48896,32256,256,3,1468
48896,32512,256,3,1468
48640,32512,256,3,1468
47872,32512,128,3,1468
49152,24576,4096,0,1468
49152,28672,2048,0,1468
51200,28672,1024,0,1468
51200,29696,1024,0,1468
50944,30720,256,0,1468
50688,30720,256,0,1468
50176,30720,512,0,1468
51008,31424,64,3,1468
50944,31360,64,3,1468
50816,31360,64,3,1468
50624,31424,64,3,1468
50304,31232,128,0,1468
50432,31616,128,3,1468
50304,31616,128,3,1468
49664,30720,512,0,1468
49152,30720,512,0,1468
50048,31424,64,0,1468
49664,31232,256,0,1468
50040,31544,8,3,1468
50048,31616,64,3,1468
49408,31232,256,0,1468
49344,31680,32,0,1468
50944,31744,256,3,1468
50688,31744,256,3,1468
50944,32000,256,3,1468
50688,32000,256,3,1468
50432,31744,256,3,1468
50176,31744,128,3,1468
50304,31872,128,3,1468
50176,31872,128,3,1468
50432,32000,256,3,1468
50176,32000,256,3,1468
50688,32256,512,3,1468
50176,32256,512,3,1468
49536,32000,128,3,1468
49280,32000,128,3,1468
49280,32128,128,3,1468
49664,32256,512,3,1468
49408,32256,256,3,1468
49152,32256,256,3,1468
49408,32512,256,3,1468
49152,32512,256,3,1468
52992,30720,128,3,1468
52736,31232,512,3,1468
52224,31232,256,3,1468
52480,31488,256,3,1468
52160,31040,64,3,1468
51520,31168,64,3,1468
51488,31104,32,3,1468
51840,31360,128,3,1468
51712,31488,256,3,1468
51328,31232,64,3,1468
51200,31296,64,3,1468
51200,31488,256,3,1468
52736,31744,512,3,1468
52224,31744,512,3,1468
52736,32256,512,3,1468
52224,32256,512,3,1468
51712,31744,512,3,1468
51200,31744,512,3,1468
51712,32256,512,3,1468
51200,32256,512,3,1468
54272,31744,1024,3,1468
53248,31744,1024,3,1468
55296,31232,512,3,1468
0,32768,8192,1,1746
8192,32768,4096,1,1746
10240,38912,2048,1,1746
8192,38912,2048,1,1746
14592,39168,256,2,1746
12800,39424,512,1,1746
14208,40448,128,2,1746
13920,40896,32,1,1746
13920,40928,32,1,1746
13312,40704,256,1,1746
12800,39936,512,1,1746
12288,39936,512,1,1746
12800,40448,512,1,1746
12288,40448,512,1,1746
4096,40960,4096,1,1746
4096,45056,4096,1,1746
10240,40960,2048,1,1746
8192,40960,2048,1,1746
10240,43008,2048,1,1746
8192,43008,2048,1,1746
14592,40960,256,2,1746
14336,40960,128,2,1746
14592,41472,256,2,1746
14848,42240,256,2,1746
14592,42240,256,2,1746
14336,42368,64,2,1746
14400,42432,64,2,1746
14464,42240,128,2,1746
14848,42496,256,2,1746
14848,42752,256,2,1746
14336,42560,64,2,1746
14336,42880,64,2,1746
14144,40960,64,2,1746
13824,41024,64,1,1746
13952,41312,32,1,1746
13312,40960,256,1,1746
13312,41216,256,1,1746
14104,41864,8,2,1746
13568,41472,256,1,1746
13312,41472,256,1,1746
13568,41728,256,1,1746
13312,41728,256,1,1746
12288,40960,1024,1,1746
14240,42144,32,2,1746
14144,41984,32,2,1746
14080,42400,16,1,1746
14240,42400,32,2,1746
14272,42240,64,2,1746
13568,41984,256,1,1746
13568,42240,256,1,1746
13312,42240,256,1,1746
14272,42624,64,2,1746
14272,42688,64,2,1746
13824,42624,128,1,1746
14272,42944,32,2,1746
13824,42752,128,1,1746
13568,42496,256,1,1746
13312,42496,256,1,1746
13568,42752,256,1,1746
13312,42752,256,1,1746
12288,41984,1024,1,1746
15360,43008,512,2,1746
15872,43520,512,2,1746
15360,43520,512,2,1746
15104,43264,256,2,1746
14848,43264,256,2,1746
14720,43008,128,2,1746
15104,43776,256,2,1746
14848,43776,256,2,1746
14400,43712,64,2,1746
15872,44032,512,2,1746
15360,44032,512,2,1746
15360,44544,512,2,1746
14592,44160,128,2,1746
14592,44288,128,2,1746
14848,44800,256,2,1746
14592,44928,64,2,1746
14112,43040,32,1,1746
13824,43136,128,1,1746
13952,43136,128,1,1746
13824,43008,128,1,1746
13952,43072,64,1,1746
14080,43392,64,1,1746
14080,43264,64,1,1746
13568,43008,256,1,1746
13312,43008,256,1,1746
13568,43264,256,1,1746
13312,43264,256,1,1746
14224,43704,8,1,1746
14176,43568,16,1,1746
14144,43520,32,1,1746
13824,43520,128,1,1746
14176,43808,32,1,1746
14080,43840,64,1,1746
13952,43904,128,1,1746
13568,43520,256,1,1746
13312,43520,256,1,1746
13568,43776,256,1,1746
13312,43776,256,1,1746
12288,43008,1024,1,1746
13824,44032,128,1,1746
13952,44032,128,1,1746
14144,44480,64,1,1746
14080,44352,64,1,1746
14144,44352,64,1,1746
14240,44320,16,1,1746
13312,44032,512,1,1746
14144,44608,64,1,1746
13824,44544,256,1,1746
13824,44800,256,1,1746
13312,44544,512,1,1746
12288,44032,1024,1,1746
10240,45056,2048,1,1746
8192,45056,2048,1,1746
10240,47104,2048,1,1746
15872,45056,512,2,1746
15616,45568,256,2,1746
15616,45824,256,2,1746
14848,45184,128,2,1746
15104,45312,256,2,1746
14592,45440,64,2,1746
14560,45888,32,2,1746
15872,46080,512,2,1746
14656,46272,64,2,1746
14656,46848,64,2,1746
13824,45056,256,1,1746
14080,45312,128,1,1746
13824,45312,256,1,1746
13312,45056,512,1,1746
14208,45760,64,1,1746
13824,45824,256,1,1746
13312,45568,512,1,1746
12288,45056,1024,1,1746
13312,46080,512,1,1746
13312,46592,512,1,1746
12288,46080,1024,1,1746
12288,47104,1024,1,1746
13312,48128,512,1,1746
12288,48128,1024,1,1746
16896,47616,512,2,1746
11264,49152,1024,1,1746
46592,33280,512,3,1827
46592,33792,512,3,1827
46592,34304,512,3,1827
48640,32768,512,3,1827
48128,32768,512,3,1827
48640,33280,512,3,1827
48128,33280,512,3,1827
47104,33024,256,3,1827
47616,33280,512,3,1827
47104,33280,512,3,1827
48128,33792,1024,3,1827
47104,33792,1024,3,1827
46080,34816,1024,3,1827
46080,35840,1024,3,1827
48128,34816,1024,3,1827
47104,34816,1024,3,1827
48128,35840,1024,3,1827
47104,35840,1024,3,1827
45056,36864,2048,3,1827
47104,36864,2048,3,1827
50176,32768,1024,3,1827
49664,32768,512,3,1827
49152,32768,512,3,1827
49664,33280,512,3,1827
49152,33280,512,3,1827
50176,33792,1024,3,1827
49152,33792,1024,3,1827
52224,32768,1024,3,1827
51200,32768,1024,3,1827
52224,33792,1024,3,1827
51200,33792,1024,3,1827
49152,34816,2048,3,1827
51200,34816,2048,3,1827
53248,32768,2048,3,1827
55296,32768,2048,3,1827
53248,34816,2048,3,1827
55296,34816,2048,3,1827
49152,36864,4096,3,1827
53248,36864,4096,3,1827
57344,36864,4096,3,1827
61440,36864,4096,3,1827
49152,40960,8192,3,1827
57344,40960,8192,3,1827
49152,49152,16384,3,1827
Infinity,Infinity,5,-2,0
Infinity,Infinity,5,-2,0
Infinity,Infinity,5,-2,0
524018.2559451189,43652.67158343168,5,-2,0
